,Age,Attrition,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpID,Gender,EmpJobInvolvement,EmpJobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,PerformanceRating,EmpRelationshipSatisfaction,StockOptionLevel,TotalWorkExperience,TrainingTime,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1286,40,No,Travel_Rarely,2,2,1802,Female,3,1,1,Married,3377,4,No,17,3,4,1,7,5,2,4,3,0,2
1287,42,No,Travel_Rarely,13,3,1803,Male,4,2,1,Married,5538,5,No,18,3,3,2,10,2,2,0,0,0,0
1288,35,No,Non-Travel,2,2,1804,Male,3,2,4,Divorced,5762,2,No,14,3,3,1,15,6,3,7,7,1,7
1289,38,No,Non-Travel,2,3,1805,Male,3,1,2,Divorced,2592,5,No,13,3,4,3,13,3,3,11,10,3,8
1290,34,Yes,Travel_Frequently,9,4,1807,Male,3,2,1,Married,5346,4,No,17,3,3,1,11,3,2,7,1,0,7
1291,37,Yes,Travel_Rarely,10,4,1809,Male,3,2,1,Single,4213,1,No,15,3,2,0,10,4,1,10,3,0,8
1292,39,No,Travel_Frequently,20,3,1812,Male,3,2,4,Divorced,4127,2,No,18,3,4,1,7,6,3,2,1,2,2
1293,43,No,Non-Travel,9,3,1813,Male,3,1,3,Single,2438,4,No,13,3,3,0,7,2,2,3,2,1,2
1294,41,No,Travel_Rarely,5,3,1814,Male,4,2,2,Single,6870,3,No,12,3,1,0,11,3,1,3,2,1,2
1295,41,No,Travel_Rarely,4,1,1815,Female,3,3,3,Divorced,10447,0,Yes,13,3,4,1,23,3,4,22,14,13,5
1296,30,No,Travel_Rarely,10,3,1816,Female,3,3,3,Single,9667,9,No,14,3,2,0,9,3,3,7,7,0,2
1297,26,Yes,Travel_Rarely,20,2,1818,Female,3,1,2,Married,2148,0,Yes,11,3,3,0,6,3,3,5,1,1,4
1298,46,Yes,Travel_Rarely,21,2,1821,Female,3,2,2,Married,8926,4,No,22,4,4,1,13,2,4,9,7,3,7
1299,40,No,Travel_Rarely,1,3,1822,Female,3,2,4,Divorced,6513,4,No,17,3,4,1,12,3,3,5,3,0,3
1300,34,No,Travel_Rarely,8,2,1823,Male,4,2,3,Married,6799,1,No,21,4,3,2,10,5,3,10,8,4,8
1301,58,No,Non-Travel,2,3,1824,Male,3,4,2,Divorced,16291,4,No,22,4,4,1,37,0,2,16,9,14,14
1302,35,No,Travel_Rarely,23,4,1826,Male,1,1,3,Married,2705,0,No,16,3,2,1,6,2,4,5,4,0,3
1303,47,No,Travel_Rarely,4,3,1827,Female,2,3,2,Divorced,10333,8,Yes,12,3,3,1,28,4,3,22,11,14,10
1304,40,No,Travel_Rarely,12,3,1829,Female,3,2,1,Divorced,4448,2,No,12,3,2,1,15,3,3,7,4,7,7
1305,54,No,Travel_Rarely,7,4,1830,Female,3,2,4,Married,6854,4,No,15,3,2,1,14,2,2,7,1,1,7
1306,31,No,Travel_Frequently,7,4,1833,Female,3,3,1,Married,9637,2,No,14,3,4,2,9,3,3,3,2,2,2
1307,28,No,Travel_Rarely,1,3,1834,Female,3,1,1,Married,3591,1,No,25,4,3,1,3,3,3,3,2,1,2
1308,38,No,Travel_Rarely,2,4,1835,Female,1,2,4,Married,5405,2,Yes,20,4,1,2,20,4,2,4,2,0,3
1309,26,No,Travel_Rarely,10,3,1836,Male,3,2,4,Single,4684,1,No,13,3,1,0,5,4,3,5,3,1,2
1310,58,No,Travel_Frequently,15,4,1837,Male,3,4,3,Married,15787,2,Yes,14,3,2,0,23,3,3,2,2,2,2
1311,18,No,Non-Travel,14,3,1839,Female,3,1,3,Single,1514,1,No,16,3,3,0,0,4,1,0,0,0,0
1312,31,Yes,Travel_Rarely,18,5,1842,Male,4,1,1,Married,2956,0,No,17,3,3,0,2,4,3,1,0,0,0
1313,29,Yes,Travel_Rarely,13,3,1844,Male,2,1,1,Divorced,2335,4,Yes,15,3,4,3,4,3,3,2,2,2,0
1314,45,No,Non-Travel,2,4,1845,Female,3,2,3,Married,5154,4,No,22,4,2,2,10,3,4,8,7,5,7
1315,36,No,Travel_Rarely,2,4,1847,Female,3,2,2,Married,6962,4,Yes,22,4,4,1,15,2,3,1,0,0,0
1316,43,No,Travel_Frequently,2,4,1849,Male,3,2,4,Married,5675,1,No,20,4,3,1,7,5,3,7,7,7,7
1317,27,No,Travel_Frequently,5,2,1850,Female,3,1,4,Single,2379,0,Yes,14,3,3,0,6,3,2,5,4,0,2
1318,29,No,Travel_Frequently,20,1,1852,Male,3,1,4,Married,3812,1,No,13,3,2,0,11,3,4,11,8,3,10
1319,32,No,Travel_Frequently,10,4,1853,Male,3,2,4,Single,4648,8,No,13,3,3,0,4,2,4,0,0,0,0
1320,42,No,Non-Travel,10,4,1854,Male,3,1,3,Married,2936,3,No,22,4,2,2,10,1,2,6,3,3,3
1321,47,No,Travel_Rarely,9,4,1856,Female,3,1,3,Single,2105,4,No,12,3,3,0,7,2,3,2,2,2,0
1322,46,No,Travel_Rarely,2,2,1857,Male,3,3,4,Divorced,8578,3,No,14,3,3,1,12,4,2,9,8,4,7
1323,28,No,Non-Travel,1,2,1858,Male,3,1,4,Divorced,2706,1,No,15,3,2,1,3,2,3,3,2,2,2
1324,29,No,Travel_Rarely,29,1,1859,Male,1,2,3,Divorced,6384,8,No,17,3,4,2,11,3,3,7,0,1,6
1325,42,No,Travel_Rarely,8,3,1860,Male,3,1,3,Single,3968,4,No,13,3,4,0,8,3,3,0,0,0,0
1326,32,Yes,Travel_Rarely,2,4,1862,Male,2,2,2,Single,9907,7,Yes,12,3,3,0,7,3,2,2,2,2,2
1327,46,No,Travel_Rarely,3,3,1863,Female,4,4,1,Divorced,13225,2,No,12,3,4,1,25,5,3,19,17,2,8
1328,27,No,Travel_Rarely,23,1,1864,Female,2,2,3,Married,3540,1,No,21,4,4,1,9,5,3,9,8,5,8
1329,29,No,Travel_Rarely,6,1,1865,Male,2,1,2,Married,2804,1,No,11,3,4,0,1,3,3,1,0,0,0
1330,43,No,Travel_Rarely,6,3,1866,Female,2,5,3,Married,19392,7,No,13,3,4,0,21,2,3,16,12,6,14
1331,48,No,Travel_Rarely,10,3,1867,Male,2,5,2,Married,19665,4,No,12,3,4,0,29,3,3,22,10,12,9
1332,29,Yes,Travel_Frequently,24,2,1868,Male,2,1,4,Single,2439,1,Yes,24,4,2,0,1,3,2,1,0,1,0
1333,46,Yes,Travel_Rarely,10,3,1869,Female,3,3,2,Married,7314,5,No,21,4,3,3,14,2,3,8,7,0,7
1334,27,No,Travel_Frequently,15,3,1870,Female,2,1,1,Married,4774,0,No,19,3,4,1,8,2,2,7,6,7,3
1335,39,No,Travel_Rarely,19,4,1871,Male,3,2,4,Divorced,3902,8,No,14,3,2,3,7,2,3,2,2,2,2
1336,55,No,Travel_Rarely,2,4,1873,Male,2,1,4,Married,2662,8,No,20,4,2,1,19,2,4,5,2,0,4
1337,28,No,Travel_Rarely,3,3,1875,Female,3,1,2,Married,2856,1,No,19,3,4,1,1,3,3,1,0,0,0
1338,30,Yes,Travel_Rarely,9,3,1876,Male,3,1,4,Single,1081,1,No,13,3,3,0,1,3,2,1,0,0,0
1339,22,Yes,Travel_Rarely,7,1,1878,Male,3,1,2,Single,2472,1,Yes,23,4,1,0,1,2,3,1,0,0,0
1340,36,No,Travel_Rarely,10,4,1880,Female,2,2,3,Married,5673,1,Yes,13,3,1,1,10,4,3,10,9,1,7
1341,31,No,Travel_Rarely,20,3,1881,Male,3,2,3,Divorced,4197,1,No,11,3,1,1,10,2,3,10,8,0,2
1342,34,No,Travel_Rarely,4,3,1882,Male,3,3,4,Married,9713,2,Yes,13,3,4,3,9,3,3,5,3,1,0
1343,29,No,Travel_Rarely,7,3,1883,Male,3,1,1,Single,2062,3,No,14,3,2,0,11,2,3,3,2,1,2
1344,37,No,Travel_Rarely,7,4,1885,Male,3,2,1,Married,4284,5,Yes,22,4,3,1,16,2,3,5,3,0,4
1345,35,No,Travel_Rarely,16,2,1886,Female,2,2,2,Married,4788,0,Yes,11,3,4,0,4,2,3,3,2,0,2
1346,45,No,Travel_Rarely,25,2,1888,Female,2,2,4,Married,5906,0,No,13,3,4,2,10,2,2,9,8,3,8
1347,36,No,Travel_Frequently,2,1,1890,Male,2,2,4,Single,3886,1,No,21,4,4,0,10,2,2,10,1,0,8
1348,40,No,Travel_Rarely,1,4,1892,Male,3,4,1,Divorced,16823,2,No,11,3,1,1,22,3,3,19,7,11,16
1349,26,No,Travel_Rarely,1,2,1893,Female,2,1,3,Married,2933,1,Yes,13,3,3,1,1,3,2,1,0,1,0
1350,27,No,Travel_Rarely,2,2,1898,Female,4,2,3,Single,6500,0,No,14,3,2,0,9,5,2,8,7,0,7
1351,48,No,Travel_Frequently,22,3,1900,Female,3,4,4,Divorced,17174,3,No,11,3,2,1,24,3,3,22,17,4,7
1352,44,No,Travel_Rarely,1,4,1903,Male,4,2,1,Married,5033,2,No,15,3,4,1,10,5,3,2,0,2,2
1353,34,Yes,Non-Travel,16,4,1905,Male,1,1,1,Married,2307,1,Yes,23,4,2,1,5,2,3,5,2,3,0
1354,56,Yes,Travel_Rarely,24,2,1907,Male,3,1,4,Single,2587,1,No,16,3,4,0,5,3,3,4,2,1,0
1355,36,No,Travel_Rarely,17,2,1908,Male,2,2,2,Married,5507,2,No,16,3,3,2,12,1,1,4,2,1,3
1356,41,No,Travel_Rarely,8,3,1909,Female,3,2,2,Married,4393,5,No,21,4,3,1,14,3,3,5,4,1,4
1357,42,No,Travel_Rarely,6,3,1911,Male,3,3,1,Married,13348,9,No,13,3,2,1,18,3,4,13,7,5,7
1358,31,No,Travel_Rarely,10,2,1912,Female,3,2,4,Divorced,6583,2,Yes,11,3,4,1,8,2,3,5,2,1,4
1359,34,No,Travel_Rarely,3,1,1915,Female,2,2,4,Married,8103,3,Yes,12,3,3,0,9,3,2,4,2,0,1
1360,31,No,Travel_Rarely,4,3,1916,Female,4,1,3,Divorced,3978,8,No,12,3,2,1,4,0,2,2,2,2,2
1361,26,No,Travel_Frequently,6,3,1918,Male,4,1,4,Married,2544,0,No,18,3,1,1,8,3,3,7,7,7,7
1362,45,No,Travel_Frequently,1,4,1922,Male,3,2,3,Single,5399,4,No,12,3,3,0,12,3,3,4,2,0,3
1363,33,No,Travel_Rarely,10,4,1924,Male,3,2,3,Single,5487,1,No,14,3,2,0,10,2,2,10,4,0,9
1364,28,No,Travel_Frequently,1,2,1927,Male,2,2,4,Married,6834,1,Yes,12,3,3,1,7,2,3,7,7,0,7
1365,29,Yes,Travel_Frequently,24,3,1928,Male,4,1,1,Single,1091,1,No,17,3,4,0,1,3,3,1,0,0,0
1366,39,No,Non-Travel,21,4,1929,Female,1,2,3,Married,5736,6,No,19,3,3,1,10,1,3,3,2,1,2
1367,27,No,Travel_Rarely,2,4,1931,Male,3,1,2,Married,2226,1,No,11,3,3,1,6,3,2,5,3,1,2
1368,34,No,Travel_Frequently,22,4,1932,Male,2,2,4,Married,5747,1,Yes,15,3,2,0,16,3,3,15,10,6,11
1369,28,Yes,Travel_Rarely,13,2,1933,Female,3,2,3,Single,9854,3,Yes,11,3,4,0,6,0,3,2,0,2,2
1370,47,No,Non-Travel,14,4,1934,Male,3,2,2,Married,5467,8,No,18,3,3,1,16,4,4,8,7,1,7
1371,56,No,Travel_Rarely,11,5,1935,Female,2,2,1,Married,5380,4,No,16,3,3,1,6,3,3,0,0,0,0
1372,39,No,Travel_Rarely,9,2,1936,Male,3,2,1,Married,5151,1,No,25,4,4,1,10,3,3,10,0,7,9
1373,38,No,Travel_Frequently,8,3,1937,Female,2,2,2,Divorced,2133,1,Yes,16,3,3,1,20,3,3,20,11,0,7
1374,58,No,Travel_Rarely,21,3,1938,Female,3,4,4,Married,17875,4,Yes,13,3,3,1,29,2,2,1,0,0,0
1375,32,Yes,Travel_Frequently,5,2,1939,Female,4,1,3,Single,2432,3,Yes,14,3,1,0,8,2,3,4,1,0,3
1376,38,No,Travel_Rarely,9,2,1940,Male,3,1,4,Divorced,4771,2,No,19,3,4,2,10,0,4,5,2,0,3
1377,49,No,Travel_Frequently,2,1,1941,Male,3,5,4,Married,19161,3,No,15,3,4,0,28,3,3,5,4,4,3
1378,42,No,Travel_Rarely,12,4,1943,Male,3,2,4,Divorced,5087,3,Yes,12,3,3,2,14,4,3,0,0,0,0
1379,27,Yes,Travel_Frequently,22,3,1944,Female,2,1,2,Married,2863,1,No,12,3,1,0,1,2,3,1,0,0,0
1380,35,No,Travel_Rarely,18,4,1945,Male,3,2,1,Married,5561,0,No,16,3,4,1,6,2,1,5,3,0,4
1381,28,No,Non-Travel,16,3,1947,Male,3,1,3,Single,2144,1,No,14,3,3,0,5,3,2,5,3,1,4
1382,31,No,Non-Travel,3,2,1948,Male,3,1,1,Divorced,3065,1,Yes,13,3,4,1,4,3,4,4,2,2,3
1383,36,No,Non-Travel,9,4,1949,Male,4,1,2,Married,2810,1,No,22,4,2,0,5,3,3,5,4,0,2
1384,34,No,Travel_Rarely,1,3,1950,Male,3,3,4,Single,9888,1,No,21,4,1,0,14,3,2,14,8,2,1
1385,34,No,Travel_Rarely,13,4,1951,Male,3,3,3,Divorced,8628,1,No,18,3,3,1,9,2,2,8,7,1,1
1386,26,No,Travel_Rarely,1,3,1952,Male,3,1,1,Single,2867,0,No,13,3,4,0,8,6,2,7,7,7,6
1387,29,No,Travel_Rarely,1,3,1954,Male,3,2,1,Married,5373,0,No,12,3,1,1,6,5,2,5,3,0,2
1388,32,No,Non-Travel,15,4,1955,Female,3,2,4,Divorced,6667,5,No,18,3,2,1,9,6,3,5,1,1,2
1389,31,No,Travel_Frequently,1,3,1956,Male,1,2,1,Married,5003,1,No,21,4,2,0,10,6,3,10,8,8,7
1390,28,Yes,Travel_Rarely,17,3,1960,Male,2,1,4,Divorced,2367,5,No,12,3,1,1,6,2,2,4,1,0,3
1391,38,No,Travel_Rarely,1,3,1961,Male,2,1,1,Single,2858,4,No,14,3,1,0,20,3,2,1,0,0,0
1392,35,No,Travel_Rarely,7,4,1962,Female,3,2,4,Married,5204,1,Yes,11,3,4,0,10,2,3,10,8,0,9
1393,27,No,Travel_Rarely,9,3,1965,Male,3,2,4,Single,4105,1,No,14,3,1,0,7,5,3,7,7,0,7
1394,32,No,Travel_Rarely,5,4,1966,Male,2,2,4,Single,9679,8,No,24,4,2,0,8,1,3,1,0,0,0
1395,31,Yes,Travel_Frequently,26,4,1967,Male,3,2,4,Married,5617,1,Yes,11,3,3,0,10,4,3,10,7,0,8
1396,53,Yes,Travel_Rarely,24,4,1968,Male,3,3,1,Single,10448,6,Yes,13,3,2,0,15,2,2,2,2,2,2
1397,54,No,Travel_Rarely,9,2,1969,Female,3,2,3,Married,2897,3,No,11,3,3,2,9,6,2,4,3,2,3
1398,33,No,Travel_Frequently,7,2,1970,Male,3,2,3,Divorced,5968,1,No,20,4,3,3,9,2,3,9,7,2,8
1399,43,No,Travel_Rarely,11,3,1971,Male,3,3,3,Married,7510,1,No,17,3,2,1,10,1,3,10,9,0,9
1400,38,No,Travel_Frequently,1,4,1972,Male,3,1,2,Married,2991,0,Yes,11,3,2,1,7,2,3,6,2,1,2
1401,55,No,Travel_Rarely,26,4,1973,Male,4,5,2,Married,19636,4,Yes,18,3,1,1,35,0,3,10,9,1,4
1402,31,No,Travel_Rarely,2,1,1974,Female,1,1,4,Divorced,1129,1,Yes,11,3,3,3,1,4,3,1,0,0,0
1403,39,No,Travel_Rarely,15,4,1975,Male,3,4,1,Single,13341,0,No,12,3,1,0,21,3,3,20,8,11,10
1404,42,No,Non-Travel,23,2,1976,Male,2,2,3,Single,4332,1,No,12,3,4,0,20,2,3,20,9,3,7
1405,31,No,Non-Travel,10,3,1979,Female,3,3,3,Married,11031,4,No,20,4,3,1,13,2,4,11,7,4,8
1406,54,No,Travel_Rarely,10,3,1980,Female,3,2,1,Single,4440,6,Yes,19,3,4,0,9,3,3,5,2,1,4
1407,24,No,Travel_Rarely,1,2,1981,Male,2,2,3,Single,4617,1,No,12,3,2,0,4,2,2,4,3,1,2
1408,23,No,Travel_Rarely,12,2,1982,Male,3,1,4,Single,2647,1,No,13,3,3,0,5,6,4,5,2,1,4
1409,40,No,Travel_Frequently,11,3,1985,Female,3,2,3,Married,6323,1,No,11,3,1,1,10,2,4,10,9,9,4
1410,40,No,Travel_Rarely,2,2,1986,Female,3,2,2,Married,5677,3,No,14,3,3,1,15,4,3,11,8,5,10
1411,25,No,Travel_Rarely,2,3,1987,Female,3,1,2,Married,2187,4,No,14,3,3,0,6,3,3,2,0,1,2
1412,30,No,Travel_Rarely,1,2,1989,Male,3,1,2,Married,3748,1,No,13,3,3,0,12,6,2,12,8,1,7
1413,25,No,Travel_Rarely,2,1,1992,Male,3,1,3,Divorced,3977,6,Yes,19,3,3,1,7,2,2,2,2,0,2
1414,47,No,Travel_Rarely,25,3,1993,Male,3,3,3,Single,8633,2,No,23,4,2,0,25,3,3,17,14,12,11
1415,33,No,Non-Travel,1,2,1994,Male,2,1,3,Divorced,2008,1,No,12,3,3,3,1,2,2,1,1,0,0
1416,38,No,Travel_Rarely,1,4,1995,Male,3,2,2,Married,4440,0,No,15,3,1,2,16,3,3,15,13,5,8
1417,31,No,Travel_Rarely,2,2,1996,Male,3,1,3,Married,3067,0,No,19,3,3,1,3,1,3,2,2,1,2
1418,38,No,Travel_Frequently,6,4,1997,Male,2,2,3,Married,5321,2,No,11,3,4,1,10,1,3,8,3,7,7
1419,42,No,Travel_Rarely,18,4,1998,Male,3,2,1,Divorced,5410,6,Yes,17,3,3,1,9,3,2,4,3,1,2
1420,41,No,Travel_Rarely,1,3,1999,Male,3,1,4,Married,2782,3,No,22,4,1,1,12,3,3,5,3,1,0
1421,47,No,Non-Travel,1,1,2000,Female,3,3,2,Married,11957,0,No,18,3,1,2,14,3,1,13,8,5,12
1422,35,No,Travel_Rarely,11,4,2003,Male,3,1,3,Married,2660,7,Yes,11,3,3,1,5,3,3,2,2,2,2
1423,22,No,Travel_Rarely,1,2,2007,Male,3,1,3,Single,3375,0,No,12,3,4,0,4,2,4,3,2,1,2
1424,35,No,Travel_Rarely,9,4,2008,Male,3,2,3,Single,5098,1,No,19,3,2,0,10,5,3,10,7,0,8
1425,33,No,Travel_Rarely,15,2,2009,Female,3,2,4,Married,4878,0,Yes,13,3,1,1,10,6,3,9,7,8,1
1426,32,No,Travel_Rarely,29,4,2010,Female,2,1,2,Single,2837,1,No,13,3,3,0,6,3,3,6,2,4,1
1427,40,No,Travel_Rarely,1,4,2012,Male,3,1,4,Married,2406,8,No,19,3,3,2,8,3,2,1,0,0,0
1428,32,No,Travel_Rarely,1,4,2013,Male,2,1,2,Married,2269,0,No,14,3,2,1,3,2,3,2,2,2,2
1429,39,No,Travel_Rarely,24,1,2014,Male,3,2,4,Single,4108,7,No,13,3,1,0,18,2,3,7,7,1,7
1430,38,No,Travel_Rarely,10,3,2015,Female,1,3,3,Married,13206,3,No,12,3,1,1,20,3,3,18,16,1,11
1431,32,No,Travel_Rarely,1,4,2016,Female,3,3,4,Married,10422,1,No,19,3,3,2,14,3,3,14,10,5,7
1432,37,No,Travel_Rarely,10,3,2017,Female,4,3,4,Married,13744,1,Yes,25,4,1,1,16,2,3,16,11,6,8
1433,25,No,Travel_Rarely,8,2,2018,Female,3,2,3,Divorced,4907,0,Yes,22,4,2,1,6,3,2,5,3,0,4
1434,52,No,Non-Travel,29,4,2019,Male,3,1,4,Divorced,3482,2,No,15,3,2,2,16,3,2,9,8,0,0
1435,44,No,Travel_Rarely,1,3,2020,Male,3,1,4,Single,2436,6,Yes,12,3,3,0,6,2,3,4,3,1,2
1436,21,No,Travel_Rarely,5,1,2021,Male,3,1,1,Single,2380,1,Yes,11,3,4,0,2,6,3,2,2,1,2
1437,39,No,Non-Travel,9,3,2022,Male,3,5,4,Single,19431,2,No,13,3,3,0,21,3,2,6,0,1,3
1438,23,Yes,Travel_Frequently,9,3,2023,Male,3,1,1,Married,1790,1,No,19,3,1,1,1,3,2,1,0,1,0
1439,36,No,Travel_Rarely,3,3,2024,Female,2,3,4,Married,7644,0,No,19,3,3,2,10,2,3,9,7,3,4
1440,36,No,Travel_Frequently,4,2,2025,Female,3,2,2,Divorced,5131,7,No,13,3,2,3,18,3,3,4,2,0,2
1441,56,No,Non-Travel,1,4,2026,Male,3,2,3,Divorced,6306,1,No,21,4,1,1,13,2,2,13,12,1,9
1442,29,Yes,Travel_Rarely,1,4,2027,Male,3,1,4,Married,4787,9,Yes,14,3,2,3,4,3,4,2,2,2,2
1443,42,No,Travel_Rarely,2,3,2031,Male,3,5,3,Married,18880,5,No,11,3,1,0,24,2,2,22,6,4,14
1444,56,Yes,Travel_Rarely,7,2,2032,Male,3,1,3,Married,2339,8,No,11,3,4,1,14,4,1,10,9,9,8
1445,41,No,Travel_Rarely,28,4,2034,Female,2,4,2,Married,13570,0,No,23,4,3,1,21,3,3,20,7,0,10
1446,34,No,Travel_Rarely,28,3,2035,Female,2,2,3,Married,6712,1,No,21,4,4,2,8,2,3,8,7,1,7
1447,36,No,Non-Travel,15,4,2036,Male,1,2,4,Divorced,5406,1,No,24,4,1,1,15,4,2,15,12,11,11
1448,41,No,Travel_Rarely,3,3,2037,Male,2,2,2,Divorced,8938,2,No,11,3,3,1,14,5,3,5,4,0,4
1449,32,No,Travel_Rarely,2,3,2038,Male,3,1,1,Single,2439,1,No,14,3,4,0,4,4,3,4,2,1,2
1450,35,No,Travel_Rarely,26,4,2040,Female,3,3,4,Single,8837,1,Yes,16,3,3,0,9,2,3,9,0,1,7
1451,38,No,Travel_Rarely,10,2,2041,Female,3,2,4,Married,5343,1,No,11,3,3,1,10,1,3,10,7,1,9
1452,50,Yes,Travel_Frequently,1,4,2044,Male,3,2,3,Divorced,6728,7,No,12,3,4,2,12,3,3,6,3,0,1
1453,36,No,Travel_Rarely,11,4,2045,Female,2,2,4,Married,6652,4,No,13,3,1,1,8,2,2,6,3,0,0
1454,45,No,Travel_Rarely,20,3,2046,Female,3,2,3,Single,4850,8,No,15,3,3,0,8,3,3,5,3,0,1
1455,40,No,Travel_Rarely,2,4,2048,Male,2,1,3,Single,2809,2,No,14,3,4,0,8,2,3,2,2,2,2
1456,35,No,Travel_Frequently,18,4,2049,Male,3,2,3,Married,5689,1,Yes,14,3,4,2,10,2,4,10,2,0,2
1457,40,No,Travel_Rarely,2,4,2051,Female,3,1,3,Married,2001,2,No,14,3,2,3,20,2,3,5,3,0,2
1458,35,No,Travel_Rarely,1,4,2052,Female,1,1,4,Married,2977,1,No,12,3,4,1,4,5,3,4,3,1,1
1459,29,No,Travel_Rarely,13,2,2053,Male,2,2,2,Married,4025,4,Yes,13,3,1,1,10,2,3,4,3,0,3
1460,29,No,Travel_Rarely,28,4,2054,Female,2,1,1,Single,3785,1,No,14,3,2,0,5,3,1,5,4,0,4
1461,50,Yes,Travel_Rarely,28,3,2055,Male,2,3,1,Divorced,10854,4,Yes,13,3,2,1,20,3,3,3,2,2,0
1462,39,No,Travel_Rarely,24,1,2056,Female,2,4,4,Married,12031,0,No,11,3,1,1,21,2,2,20,9,9,6
1463,31,No,Non-Travel,5,3,2057,Male,3,2,1,Single,9936,0,No,19,3,2,0,10,2,3,9,4,1,7
1464,26,No,Travel_Rarely,5,3,2060,Female,2,1,3,Single,2966,0,No,18,3,4,0,5,2,3,4,2,0,0
1465,36,No,Travel_Frequently,23,2,2061,Male,4,2,4,Married,2571,4,No,17,3,3,1,17,3,3,5,2,0,3
1466,39,No,Travel_Rarely,6,1,2062,Male,2,3,1,Married,9991,4,No,15,3,1,1,9,5,3,7,7,1,7
1467,27,No,Travel_Rarely,4,3,2064,Male,4,2,2,Married,6142,1,Yes,20,4,2,1,6,0,3,6,2,0,3
1468,49,No,Travel_Frequently,2,3,2065,Male,2,2,2,Married,5390,2,No,14,3,4,0,17,3,2,9,6,0,8
1469,34,No,Travel_Rarely,8,3,2068,Male,4,2,3,Married,4404,2,No,12,3,1,0,6,3,4,4,3,1,2
